,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
32,Starfucker,STRFKR,173693,False,https://api.spotify.com/v1/tracks/4j4pPKE3xAblPIbhxScC1j,4j4pPKE3xAblPIbhxScC1j,Rawnald Gregory Erickson the Second,64,https://p.scdn.co/mp3-preview/22f7729ade625f5d485ea2310c98ed7bd3aa1ecc?cid=452833d434b043269289f61fa9bfbf09,5,track,spotify:track:4j4pPKE3xAblPIbhxScC1j,0.229,https://api.spotify.com/v1/audio-analysis/4j4pPKE3xAblPIbhxScC1j,0.9,173693,0.538,4j4pPKE3xAblPIbhxScC1j,0.843,7,0.287,-7.879,1,0.0343,95.508,4,https://api.spotify.com/v1/tracks/4j4pPKE3xAblPIbhxScC1j,audio_features,spotify:track:4j4pPKE3xAblPIbhxScC1j,0.73
33,Blood Pressures,The Kills,245000,False,https://api.spotify.com/v1/tracks/78ZdkvFY2GY0VXIkBcYDkY,78ZdkvFY2GY0VXIkBcYDkY,Future Starts Slow,20,,1,track,spotify:track:78ZdkvFY2GY0VXIkBcYDkY,0.0128,https://api.spotify.com/v1/audio-analysis/78ZdkvFY2GY0VXIkBcYDkY,0.676,245000,0.746,78ZdkvFY2GY0VXIkBcYDkY,0.00119,1,0.098,-5.856,1,0.062,127.96,4,https://api.spotify.com/v1/tracks/78ZdkvFY2GY0VXIkBcYDkY,audio_features,spotify:track:78ZdkvFY2GY0VXIkBcYDkY,0.482
34,"Hissing Fauna, Are You The Destroyer?",of Montreal,204760,False,https://api.spotify.com/v1/tracks/3X8gOyVXP93Tslnz9Bxw24,3X8gOyVXP93Tslnz9Bxw24,Gronlandic Edit,59,https://p.scdn.co/mp3-preview/3244d8a6c91d61588c303ffdac0e4a3ae4a51d10?cid=452833d434b043269289f61fa9bfbf09,5,track,spotify:track:3X8gOyVXP93Tslnz9Bxw24,0.0833,https://api.spotify.com/v1/audio-analysis/3X8gOyVXP93Tslnz9Bxw24,0.971,204760,0.4,3X8gOyVXP93Tslnz9Bxw24,0.000661,4,0.108,-7.154,0,0.0487,119.953,4,https://api.spotify.com/v1/tracks/3X8gOyVXP93Tslnz9Bxw24,audio_features,spotify:track:3X8gOyVXP93Tslnz9Bxw24,0.641
35,The Names,Baio,253439,False,https://api.spotify.com/v1/tracks/0lYRAsWNDdUhGMftqH0RVG,0lYRAsWNDdUhGMftqH0RVG,Sister Of Pearl,50,,3,track,spotify:track:0lYRAsWNDdUhGMftqH0RVG,0.0818,https://api.spotify.com/v1/audio-analysis/0lYRAsWNDdUhGMftqH0RVG,0.731,253439,0.675,0lYRAsWNDdUhGMftqH0RVG,0.168,5,0.201,-7.288,1,0.0412,125.044,4,https://api.spotify.com/v1/tracks/0lYRAsWNDdUhGMftqH0RVG,audio_features,spotify:track:0lYRAsWNDdUhGMftqH0RVG,0.945
36,Singles,Future Islands,226440,False,https://api.spotify.com/v1/tracks/41X9To0bQ4fpoSRri4NHiI,41X9To0bQ4fpoSRri4NHiI,Seasons (Waiting On You),65,https://p.scdn.co/mp3-preview/cce3a73b0a845e15ea97a7e23b12660fe62fd5a8?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:41X9To0bQ4fpoSRri4NHiI,0.136,https://api.spotify.com/v1/audio-analysis/41X9To0bQ4fpoSRri4NHiI,0.498,226440,0.721,41X9To0bQ4fpoSRri4NHiI,0.7,10,0.0933,-5.232,1,0.0282,140.027,4,https://api.spotify.com/v1/tracks/41X9To0bQ4fpoSRri4NHiI,audio_features,spotify:track:41X9To0bQ4fpoSRri4NHiI,0.578
37,Cults,Cults,204400,False,https://api.spotify.com/v1/tracks/0VnLohgzwLEleLmo19Z8B0,0VnLohgzwLEleLmo19Z8B0,Go Outside,55,https://p.scdn.co/mp3-preview/c7996785c930e4eb1a70e2ce33b17c8919f24800?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:0VnLohgzwLEleLmo19Z8B0,0.115,https://api.spotify.com/v1/audio-analysis/0VnLohgzwLEleLmo19Z8B0,0.374,204400,0.697,0VnLohgzwLEleLmo19Z8B0,0.893,2,0.343,-6.758,1,0.0331,77.549,4,https://api.spotify.com/v1/tracks/0VnLohgzwLEleLmo19Z8B0,audio_features,spotify:track:0VnLohgzwLEleLmo19Z8B0,0.496
38,The English Riviera,Metronomy,277653,False,https://api.spotify.com/v1/tracks/3b4GWSS7QnzRKqH0mEYcFH,3b4GWSS7QnzRKqH0mEYcFH,The Look,65,https://p.scdn.co/mp3-preview/8b5b5dbaf598f4e945bf8c4d0d76b581993af852?cid=452833d434b043269289f61fa9bfbf09,4,track,spotify:track:3b4GWSS7QnzRKqH0mEYcFH,0.623,https://api.spotify.com/v1/audio-analysis/3b4GWSS7QnzRKqH0mEYcFH,0.638,277653,0.535,3b4GWSS7QnzRKqH0mEYcFH,0.0391,9,0.0837,-7.792,0,0.0415,84.947,4,https://api.spotify.com/v1/tracks/3b4GWSS7QnzRKqH0mEYcFH,audio_features,spotify:track:3b4GWSS7QnzRKqH0mEYcFH,0.509
39,Empress,Morningsiders,199742,False,https://api.spotify.com/v1/tracks/5YVYVuNA44FT2yVxEXOw3r,5YVYVuNA44FT2yVxEXOw3r,Empress,60,https://p.scdn.co/mp3-preview/dd4732dfa090c83efef75a6f9c05fbdf0d1b846f?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:5YVYVuNA44FT2yVxEXOw3r,0.326,https://api.spotify.com/v1/audio-analysis/5YVYVuNA44FT2yVxEXOw3r,0.703,199743,0.549,5YVYVuNA44FT2yVxEXOw3r,0.00256,0,0.082,-9.731,1,0.0295,99.985,5,https://api.spotify.com/v1/tracks/5YVYVuNA44FT2yVxEXOw3r,audio_features,spotify:track:5YVYVuNA44FT2yVxEXOw3r,0.409
40,The English Riviera,Metronomy,290173,False,https://api.spotify.com/v1/tracks/3ySxo6vRP0t9WCqhYXXMWN,3ySxo6vRP0t9WCqhYXXMWN,The Bay,61,https://p.scdn.co/mp3-preview/0788543c99b480adc334af55800d371cf4bffdde?cid=452833d434b043269289f61fa9bfbf09,7,track,spotify:track:3ySxo6vRP0t9WCqhYXXMWN,0.587,https://api.spotify.com/v1/audio-analysis/3ySxo6vRP0t9WCqhYXXMWN,0.803,290173,0.47,3ySxo6vRP0t9WCqhYXXMWN,0.091,6,0.0723,-7.232,0,0.0387,121.226,4,https://api.spotify.com/v1/tracks/3ySxo6vRP0t9WCqhYXXMWN,audio_features,spotify:track:3ySxo6vRP0t9WCqhYXXMWN,0.879
41,Bloom,Beach House,301866,False,https://api.spotify.com/v1/tracks/0Fc8hmAuH0rHYq2Ur9t07Y,0Fc8hmAuH0rHYq2Ur9t07Y,Lazuli,57,https://p.scdn.co/mp3-preview/533d3fc2d44168290971fdd649018d70928b3e2c?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:0Fc8hmAuH0rHYq2Ur9t07Y,0.0106,https://api.spotify.com/v1/audio-analysis/0Fc8hmAuH0rHYq2Ur9t07Y,0.346,301867,0.808,0Fc8hmAuH0rHYq2Ur9t07Y,0.685,11,0.247,-5.791,0,0.0302,219.331,4,https://api.spotify.com/v1/tracks/0Fc8hmAuH0rHYq2Ur9t07Y,audio_features,spotify:track:0Fc8hmAuH0rHYq2Ur9t07Y,0.711
42,The Dawn Sang Along,The Little Ones,187053,False,https://api.spotify.com/v1/tracks/0A4nmNFa3HNGiyJLGoHJUg,0A4nmNFa3HNGiyJLGoHJUg,Argonauts,51,https://p.scdn.co/mp3-preview/349e87415239c7ec689240ff6a0424ddbce8a1d9?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0A4nmNFa3HNGiyJLGoHJUg,0.000101,https://api.spotify.com/v1/audio-analysis/0A4nmNFa3HNGiyJLGoHJUg,0.564,187053,0.778,0A4nmNFa3HNGiyJLGoHJUg,0.00682,9,0.0661,-6.763,1,0.0369,120.012,4,https://api.spotify.com/v1/tracks/0A4nmNFa3HNGiyJLGoHJUg,audio_features,spotify:track:0A4nmNFa3HNGiyJLGoHJUg,0.615
43,Lonerism,Tame Impala,192960,False,https://api.spotify.com/v1/tracks/0LtOwyZoSNZKJWHqjzADpW,0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,65,,7,track,spotify:track:0LtOwyZoSNZKJWHqjzADpW,0.0453,https://api.spotify.com/v1/audio-analysis/0LtOwyZoSNZKJWHqjzADpW,0.31,192960,0.907,0LtOwyZoSNZKJWHqjzADpW,0.369,2,0.247,-2.279,0,0.0591,149.931,4,https://api.spotify.com/v1/tracks/0LtOwyZoSNZKJWHqjzADpW,audio_features,spotify:track:0LtOwyZoSNZKJWHqjzADpW,0.506
44,Kala,M.I.A.,203760,False,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,1kusepF3AacIEtUTYrw4GV,Paper Planes,67,,11,track,spotify:track:1kusepF3AacIEtUTYrw4GV,0.0277,https://api.spotify.com/v1/audio-analysis/1kusepF3AacIEtUTYrw4GV,0.457,203760,0.854,1kusepF3AacIEtUTYrw4GV,9.62e-05,2,0.731,-6.2,1,0.265,172.231,4,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,audio_features,spotify:track:1kusepF3AacIEtUTYrw4GV,0.484
45,Is This It,The Strokes,183440,False,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI,7hm4HTk9encxT0LYC0J6oI,Someday,68,https://p.scdn.co/mp3-preview/320766cb9483ef72966ebaa0369034246a100b63?cid=452833d434b043269289f61fa9bfbf09,5,track,spotify:track:7hm4HTk9encxT0LYC0J6oI,0.00425,https://api.spotify.com/v1/audio-analysis/7hm4HTk9encxT0LYC0J6oI,0.538,183440,0.52,7hm4HTk9encxT0LYC0J6oI,0.0,9,0.367,-7.46,1,0.0299,106.031,4,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI,audio_features,spotify:track:7hm4HTk9encxT0LYC0J6oI,0.678
46,Bahamas is Afie,Bahamas,234973,False,https://api.spotify.com/v1/tracks/40WXqoyOLAAugGmJWZU1FY,40WXqoyOLAAugGmJWZU1FY,All The Time,62,,4,track,spotify:track:40WXqoyOLAAugGmJWZU1FY,0.63,https://api.spotify.com/v1/audio-analysis/40WXqoyOLAAugGmJWZU1FY,0.711,234973,0.468,40WXqoyOLAAugGmJWZU1FY,0.00427,4,0.087,-4.797,0,0.0515,127.458,4,https://api.spotify.com/v1/tracks/40WXqoyOLAAugGmJWZU1FY,audio_features,spotify:track:40WXqoyOLAAugGmJWZU1FY,0.52
47,Era Extraña,Neon Indian,264000,False,https://api.spotify.com/v1/tracks/2JGSZk5y65ZF79mtDz0o9r,2JGSZk5y65ZF79mtDz0o9r,Polish Girl,59,https://p.scdn.co/mp3-preview/f35695a15536154d065f1aa79b6ba1133c4bd306?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:2JGSZk5y65ZF79mtDz0o9r,0.00501,https://api.spotify.com/v1/audio-analysis/2JGSZk5y65ZF79mtDz0o9r,0.633,264000,0.884,2JGSZk5y65ZF79mtDz0o9r,1.93e-05,9,0.134,-4.158,0,0.0369,111.98,4,https://api.spotify.com/v1/tracks/2JGSZk5y65ZF79mtDz0o9r,audio_features,spotify:track:2JGSZk5y65ZF79mtDz0o9r,0.455
48,Funeral,Arcade Fire,310893,False,https://api.spotify.com/v1/tracks/5qk1xXcERl8RW645ztqDAW,5qk1xXcERl8RW645ztqDAW,Rebellion (Lies),58,https://p.scdn.co/mp3-preview/f891f8274794a442e53862eb65a86e02d6a8dfd6?cid=452833d434b043269289f61fa9bfbf09,9,track,spotify:track:5qk1xXcERl8RW645ztqDAW,0.0068,https://api.spotify.com/v1/audio-analysis/5qk1xXcERl8RW645ztqDAW,0.401,310893,0.941,5qk1xXcERl8RW645ztqDAW,0.607,8,0.288,-5.652,1,0.0349,127.178,4,https://api.spotify.com/v1/tracks/5qk1xXcERl8RW645ztqDAW,audio_features,spotify:track:5qk1xXcERl8RW645ztqDAW,0.738
49,Teen Dream,Beach House,288720,False,https://api.spotify.com/v1/tracks/5w7ZSNKnlG4gkhxSZydh8R,5w7ZSNKnlG4gkhxSZydh8R,Zebra,55,https://p.scdn.co/mp3-preview/d610b107b38b6991d2bab9cb2d2be72b3734b770?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:5w7ZSNKnlG4gkhxSZydh8R,0.861,https://api.spotify.com/v1/audio-analysis/5w7ZSNKnlG4gkhxSZydh8R,0.612,288720,0.476,5w7ZSNKnlG4gkhxSZydh8R,0.00401,8,0.147,-8.256,1,0.0275,118.383,3,https://api.spotify.com/v1/tracks/5w7ZSNKnlG4gkhxSZydh8R,audio_features,spotify:track:5w7ZSNKnlG4gkhxSZydh8R,0.252
50,Life Of Leisure,Washed Out,192080,False,https://api.spotify.com/v1/tracks/0BJTbkmrB2Y4E9M8qVzbYZ,0BJTbkmrB2Y4E9M8qVzbYZ,Feel It All Around,12,,4,track,spotify:track:0BJTbkmrB2Y4E9M8qVzbYZ,0.000105,https://api.spotify.com/v1/audio-analysis/0BJTbkmrB2Y4E9M8qVzbYZ,0.34,192080,0.737,0BJTbkmrB2Y4E9M8qVzbYZ,0.762,8,0.0699,-4.681,1,0.0582,172.022,4,https://api.spotify.com/v1/tracks/0BJTbkmrB2Y4E9M8qVzbYZ,audio_features,spotify:track:0BJTbkmrB2Y4E9M8qVzbYZ,0.49
51,Shrines,Purity Ring,209760,False,https://api.spotify.com/v1/tracks/5KeyVNymqfqac1wLDseK8v,5KeyVNymqfqac1wLDseK8v,Fineshrine,63,https://p.scdn.co/mp3-preview/f0b24ca43b5b990799d53cfdaea4041eec771f35?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:5KeyVNymqfqac1wLDseK8v,0.018,https://api.spotify.com/v1/audio-analysis/5KeyVNymqfqac1wLDseK8v,0.609,209760,0.798,5KeyVNymqfqac1wLDseK8v,8.68e-06,5,0.434,-4.448,0,0.0404,130.034,4,https://api.spotify.com/v1/tracks/5KeyVNymqfqac1wLDseK8v,audio_features,spotify:track:5KeyVNymqfqac1wLDseK8v,0.405
53,Vampire Weekend,Vampire Weekend,195733,True,https://api.spotify.com/v1/tracks/2Ml0l8YWJLQhPrRDLpQaDM,2Ml0l8YWJLQhPrRDLpQaDM,Oxford Comma,60,https://p.scdn.co/mp3-preview/4eff744f8eb466e0d27082132e9cef2895c747df?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:2Ml0l8YWJLQhPrRDLpQaDM,0.114,https://api.spotify.com/v1/audio-analysis/2Ml0l8YWJLQhPrRDLpQaDM,0.694,195733,0.711,2Ml0l8YWJLQhPrRDLpQaDM,0.00124,0,0.0433,-4.237,1,0.0517,119.516,4,https://api.spotify.com/v1/tracks/2Ml0l8YWJLQhPrRDLpQaDM,audio_features,spotify:track:2Ml0l8YWJLQhPrRDLpQaDM,0.974
54,Three,Phantogram,231600,False,https://api.spotify.com/v1/tracks/09eSdS5RTgyodJt3krr5AC,09eSdS5RTgyodJt3krr5AC,Answer,60,,7,track,spotify:track:09eSdS5RTgyodJt3krr5AC,0.137,https://api.spotify.com/v1/audio-analysis/09eSdS5RTgyodJt3krr5AC,0.315,231600,0.372,09eSdS5RTgyodJt3krr5AC,0.0356,11,0.124,-8.369,0,0.0336,175.712,3,https://api.spotify.com/v1/tracks/09eSdS5RTgyodJt3krr5AC,audio_features,spotify:track:09eSdS5RTgyodJt3krr5AC,0.118
55,Conditions,The Temper Trap,230800,False,https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd,5RoIXwyTCdyUjpMMkk4uPd,Sweet Disposition,64,https://p.scdn.co/mp3-preview/385f0135b7ba06c3ac3bdbadd15eb9b02c5ecdf0?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,0.0701,https://api.spotify.com/v1/audio-analysis/5RoIXwyTCdyUjpMMkk4uPd,0.531,230800,0.821,5RoIXwyTCdyUjpMMkk4uPd,0.171,2,0.124,-6.812,1,0.0439,129.139,4,https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd,audio_features,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,0.334
56,Need Your Light,"Ra Ra Riot, Rostam",280333,False,https://api.spotify.com/v1/tracks/1spp1NXsz4rHcVaJhhndKa,1spp1NXsz4rHcVaJhhndKa,Water,62,https://p.scdn.co/mp3-preview/3b328ab5d1dfd78f268ce226dfa52e8a9075bc2e?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:1spp1NXsz4rHcVaJhhndKa,0.131,https://api.spotify.com/v1/audio-analysis/1spp1NXsz4rHcVaJhhndKa,0.575,280333,0.848,1spp1NXsz4rHcVaJhhndKa,0.0,4,0.11,-4.297,1,0.0885,159.941,4,https://api.spotify.com/v1/tracks/1spp1NXsz4rHcVaJhhndKa,audio_features,spotify:track:1spp1NXsz4rHcVaJhhndKa,0.425
57,Sound & Color,Alabama Shakes,182466,False,https://api.spotify.com/v1/tracks/65wx71brAmEQz66GXXF8gI,65wx71brAmEQz66GXXF8gI,Sound & Color,32,,1,track,spotify:track:65wx71brAmEQz66GXXF8gI,0.812,https://api.spotify.com/v1/audio-analysis/65wx71brAmEQz66GXXF8gI,0.549,182467,0.421,65wx71brAmEQz66GXXF8gI,0.471,2,0.0826,-7.425,1,0.0603,114.868,4,https://api.spotify.com/v1/tracks/65wx71brAmEQz66GXXF8gI,audio_features,spotify:track:65wx71brAmEQz66GXXF8gI,0.182
58,They Want My Soul,Spoon,301960,False,https://api.spotify.com/v1/tracks/7qCZgvV98j6RjUULW1s1it,7qCZgvV98j6RjUULW1s1it,Inside Out,60,,2,track,spotify:track:7qCZgvV98j6RjUULW1s1it,0.427,https://api.spotify.com/v1/audio-analysis/7qCZgvV98j6RjUULW1s1it,0.637,301960,0.618,7qCZgvV98j6RjUULW1s1it,0.0971,0,0.0704,-4.746,1,0.0296,176.141,4,https://api.spotify.com/v1/tracks/7qCZgvV98j6RjUULW1s1it,audio_features,spotify:track:7qCZgvV98j6RjUULW1s1it,0.519
59,Con Law,Generationals,200213,False,https://api.spotify.com/v1/tracks/2nKAMiO5pCu1ebpnmiukcz,2nKAMiO5pCu1ebpnmiukcz,"When They Fight, They Fight",12,,4,track,spotify:track:2nKAMiO5pCu1ebpnmiukcz,0.249,https://api.spotify.com/v1/audio-analysis/2nKAMiO5pCu1ebpnmiukcz,0.752,200213,0.897,2nKAMiO5pCu1ebpnmiukcz,0.000126,11,0.164,-1.887,0,0.032,119.753,4,https://api.spotify.com/v1/tracks/2nKAMiO5pCu1ebpnmiukcz,audio_features,spotify:track:2nKAMiO5pCu1ebpnmiukcz,0.966
60,Fever,The Black Keys,246306,False,https://api.spotify.com/v1/tracks/4MzGM692jKGkNSQ7qzeTaJ,4MzGM692jKGkNSQ7qzeTaJ,Fever,63,https://p.scdn.co/mp3-preview/967c11c4564d1ceab9802463f9e81ccf4eff2e8d?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:4MzGM692jKGkNSQ7qzeTaJ,0.00378,https://api.spotify.com/v1/audio-analysis/4MzGM692jKGkNSQ7qzeTaJ,0.609,246307,0.674,4MzGM692jKGkNSQ7qzeTaJ,0.000302,9,0.129,-6.506,0,0.0355,127.541,4,https://api.spotify.com/v1/tracks/4MzGM692jKGkNSQ7qzeTaJ,audio_features,spotify:track:4MzGM692jKGkNSQ7qzeTaJ,0.744
61,The Sunlandic Twins,of Montreal,255613,False,https://api.spotify.com/v1/tracks/24HPkbkXJsIFC4eyg63zgQ,24HPkbkXJsIFC4eyg63zgQ,Wraith Pinned to the Mist and Other Games,55,https://p.scdn.co/mp3-preview/d807977af8383f927320b0da4fbf5100578fd7a4?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:24HPkbkXJsIFC4eyg63zgQ,0.0282,https://api.spotify.com/v1/audio-analysis/24HPkbkXJsIFC4eyg63zgQ,0.873,255613,0.582,24HPkbkXJsIFC4eyg63zgQ,0.0699,5,0.182,-9.901,1,0.047,122.005,4,https://api.spotify.com/v1/tracks/24HPkbkXJsIFC4eyg63zgQ,audio_features,spotify:track:24HPkbkXJsIFC4eyg63zgQ,0.763
62,Ophelia,The Lumineers,160097,False,https://api.spotify.com/v1/tracks/3qhobDAfBcVoOWZP8Ck8R2,3qhobDAfBcVoOWZP8Ck8R2,Ophelia,67,https://p.scdn.co/mp3-preview/d1204e9214afa804f2c74e5795441b75e7fc9e11?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3qhobDAfBcVoOWZP8Ck8R2,0.613,https://api.spotify.com/v1/audio-analysis/3qhobDAfBcVoOWZP8Ck8R2,0.664,160097,0.573,3qhobDAfBcVoOWZP8Ck8R2,0.000363,5,0.0857,-6.519,1,0.0277,76.023,4,https://api.spotify.com/v1/tracks/3qhobDAfBcVoOWZP8Ck8R2,audio_features,spotify:track:3qhobDAfBcVoOWZP8Ck8R2,0.573
63,Mondo,Electric Guest,175773,False,https://api.spotify.com/v1/tracks/7pJo9G3BaTgYAxrhiENJGg,7pJo9G3BaTgYAxrhiENJGg,This Head I Hold,9,,2,track,spotify:track:7pJo9G3BaTgYAxrhiENJGg,0.0268,https://api.spotify.com/v1/audio-analysis/7pJo9G3BaTgYAxrhiENJGg,0.663,175773,0.873,7pJo9G3BaTgYAxrhiENJGg,0.0108,0,0.261,-4.915,1,0.0328,162.021,4,https://api.spotify.com/v1/tracks/7pJo9G3BaTgYAxrhiENJGg,audio_features,spotify:track:7pJo9G3BaTgYAxrhiENJGg,0.963
64,Sunlit Youth,Local Natives,180413,False,https://api.spotify.com/v1/tracks/7LZN7FkxHZk6maiN6NdI2i,7LZN7FkxHZk6maiN6NdI2i,Dark Days,66,,3,track,spotify:track:7LZN7FkxHZk6maiN6NdI2i,0.0916,https://api.spotify.com/v1/audio-analysis/7LZN7FkxHZk6maiN6NdI2i,0.596,180413,0.655,7LZN7FkxHZk6maiN6NdI2i,0.00107,9,0.128,-7.102,1,0.027,114.97,4,https://api.spotify.com/v1/tracks/7LZN7FkxHZk6maiN6NdI2i,audio_features,spotify:track:7LZN7FkxHZk6maiN6NdI2i,0.61
65,Wolfgang Amadeus Phoenix,Phoenix,241640,False,https://api.spotify.com/v1/tracks/6ZrlXT6mUMEgomN128iekU,6ZrlXT6mUMEgomN128iekU,Lisztomania,63,,1,track,spotify:track:6ZrlXT6mUMEgomN128iekU,0.0383,https://api.spotify.com/v1/audio-analysis/6ZrlXT6mUMEgomN128iekU,0.642,241640,0.808,6ZrlXT6mUMEgomN128iekU,0.00829,0,0.547,-6.406,1,0.0463,97.565,4,https://api.spotify.com/v1/tracks/6ZrlXT6mUMEgomN128iekU,audio_features,spotify:track:6ZrlXT6mUMEgomN128iekU,0.27
66,California Nights,Best Coast,196160,False,https://api.spotify.com/v1/tracks/0hgsUnkawqDllP4OF4g9MN,0hgsUnkawqDllP4OF4g9MN,Feeling Ok,18,,1,track,spotify:track:0hgsUnkawqDllP4OF4g9MN,0.000149,https://api.spotify.com/v1/audio-analysis/0hgsUnkawqDllP4OF4g9MN,0.437,196160,0.926,0hgsUnkawqDllP4OF4g9MN,0.00843,9,0.202,-3.352,1,0.0583,118.962,4,https://api.spotify.com/v1/tracks/0hgsUnkawqDllP4OF4g9MN,audio_features,spotify:track:0hgsUnkawqDllP4OF4g9MN,0.236
67,Classics,Ratatat,226533,False,https://api.spotify.com/v1/tracks/5ZrrXIYTvjXPKVQMjqaumR,5ZrrXIYTvjXPKVQMjqaumR,Loud Pipes,61,https://p.scdn.co/mp3-preview/5849558be3e21acb1a5f0a2e942ad764a8e70abc?cid=452833d434b043269289f61fa9bfbf09,6,track,spotify:track:5ZrrXIYTvjXPKVQMjqaumR,0.109,https://api.spotify.com/v1/audio-analysis/5ZrrXIYTvjXPKVQMjqaumR,0.718,226533,0.703,5ZrrXIYTvjXPKVQMjqaumR,0.822,7,0.208,-7.162,0,0.0382,87.975,4,https://api.spotify.com/v1/tracks/5ZrrXIYTvjXPKVQMjqaumR,audio_features,spotify:track:5ZrrXIYTvjXPKVQMjqaumR,0.86
68,Good News For People Who Love Bad News,Modest Mouse,208466,False,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,2lwwrWVKdf3LR9lbbhnr6R,Float On,73,https://p.scdn.co/mp3-preview/0d741d740ea0e449057d326439a47e974447e86d?cid=452833d434b043269289f61fa9bfbf09,3,track,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,0.013,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,0.649,208467,0.888,2lwwrWVKdf3LR9lbbhnr6R,2.23e-06,6,0.0888,-4.807,1,0.0293,100.975,4,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,audio_features,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,0.574
69,Wincing The Night Away,The Shins,236733,False,https://api.spotify.com/v1/tracks/1JQiZTI59vPKwXHaU0md7I,1JQiZTI59vPKwXHaU0md7I,Australia,63,https://p.scdn.co/mp3-preview/09f14755c568aa5af4dedae4068d5e16b8ea25a0?cid=452833d434b043269289f61fa9bfbf09,2,track,spotify:track:1JQiZTI59vPKwXHaU0md7I,0.00442,https://api.spotify.com/v1/audio-analysis/1JQiZTI59vPKwXHaU0md7I,0.434,236733,0.842,1JQiZTI59vPKwXHaU0md7I,0.000142,4,0.308,-4.468,1,0.038,169.935,4,https://api.spotify.com/v1/tracks/1JQiZTI59vPKwXHaU0md7I,audio_features,spotify:track:1JQiZTI59vPKwXHaU0md7I,0.835
70,Rogue Waves,"Miguel, Tame Impala",253346,False,https://api.spotify.com/v1/tracks/3lB0GMiI5KxDbTOG8V3bOx,3lB0GMiI5KxDbTOG8V3bOx,waves - Tame Impala Remix,64,https://p.scdn.co/mp3-preview/ae9a6446d61c4bd30a7993a8c0e9836c9f3a4aa3?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:3lB0GMiI5KxDbTOG8V3bOx,0.308,https://api.spotify.com/v1/audio-analysis/3lB0GMiI5KxDbTOG8V3bOx,0.529,253347,0.894,3lB0GMiI5KxDbTOG8V3bOx,5.38e-06,2,0.254,-3.599,1,0.0412,108.024,4,https://api.spotify.com/v1/tracks/3lB0GMiI5KxDbTOG8V3bOx,audio_features,spotify:track:3lB0GMiI5KxDbTOG8V3bOx,0.53
71,Our Own House,MisterWives,232226,False,https://api.spotify.com/v1/tracks/5ufmXqULgMsDIDSkSaXw1E,5ufmXqULgMsDIDSkSaXw1E,Our Own House,55,,1,track,spotify:track:5ufmXqULgMsDIDSkSaXw1E,0.00234,https://api.spotify.com/v1/audio-analysis/5ufmXqULgMsDIDSkSaXw1E,0.588,232227,0.762,5ufmXqULgMsDIDSkSaXw1E,0.000218,8,0.051,-4.661,1,0.0523,125.776,4,https://api.spotify.com/v1/tracks/5ufmXqULgMsDIDSkSaXw1E,audio_features,spotify:track:5ufmXqULgMsDIDSkSaXw1E,0.451
