,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
11,The First Time,Kelsea Ballerini,194413,False,https://api.spotify.com/v1/tracks/2WaOQWSv0D1tZNxyLvnGAI,2WaOQWSv0D1tZNxyLvnGAI,Yeah Boy,75,https://p.scdn.co/mp3-preview/2f29ffb93c1b55a8e9dfbe35ce1db1d81e5dd405?cid=452833d434b043269289f61fa9bfbf09,11,track,spotify:track:2WaOQWSv0D1tZNxyLvnGAI,0.231,https://api.spotify.com/v1/audio-analysis/2WaOQWSv0D1tZNxyLvnGAI,0.589,194413,0.809,2WaOQWSv0D1tZNxyLvnGAI,0.0,3,0.0719,-5.292,1,0.0376,88.965,4,https://api.spotify.com/v1/tracks/2WaOQWSv0D1tZNxyLvnGAI,audio_features,spotify:track:2WaOQWSv0D1tZNxyLvnGAI,0.464
12,Kill The Lights,Luke Bryan,278640,False,https://api.spotify.com/v1/tracks/6nUKELHbV6Tdj5OuQbksKH,6nUKELHbV6Tdj5OuQbksKH,"Huntin', Fishin' And Lovin' Every Day",17,,12,track,spotify:track:6nUKELHbV6Tdj5OuQbksKH,0.141,https://api.spotify.com/v1/audio-analysis/6nUKELHbV6Tdj5OuQbksKH,0.512,278640,0.809,6nUKELHbV6Tdj5OuQbksKH,2.31e-05,0,0.13,-4.237,1,0.0335,154.156,4,https://api.spotify.com/v1/tracks/6nUKELHbV6Tdj5OuQbksKH,audio_features,spotify:track:6nUKELHbV6Tdj5OuQbksKH,0.433
13,Head Over Boots,Jon Pardi,205120,False,https://api.spotify.com/v1/tracks/1R9FxlRkvKtt36dtTHs93X,1R9FxlRkvKtt36dtTHs93X,Head Over Boots,15,,1,track,spotify:track:1R9FxlRkvKtt36dtTHs93X,0.0919,https://api.spotify.com/v1/audio-analysis/1R9FxlRkvKtt36dtTHs93X,0.637,205120,0.669,1R9FxlRkvKtt36dtTHs93X,0.0,7,0.103,-4.608,1,0.0237,108.078,4,https://api.spotify.com/v1/tracks/1R9FxlRkvKtt36dtTHs93X,audio_features,spotify:track:1R9FxlRkvKtt36dtTHs93X,0.645
14,Ready Set Roll,Chase Rice,190240,False,https://api.spotify.com/v1/tracks/2d4HekYxv0MavPQcdKwwqH,2d4HekYxv0MavPQcdKwwqH,Ready Set Roll,29,,1,track,spotify:track:2d4HekYxv0MavPQcdKwwqH,0.00786,https://api.spotify.com/v1/audio-analysis/2d4HekYxv0MavPQcdKwwqH,0.556,190241,0.822,2d4HekYxv0MavPQcdKwwqH,0.0,0,0.668,-4.365,1,0.0582,156.038,4,https://api.spotify.com/v1/tracks/2d4HekYxv0MavPQcdKwwqH,audio_features,spotify:track:2d4HekYxv0MavPQcdKwwqH,0.809
15,Illinois,Brett Eldredge,236226,False,https://api.spotify.com/v1/tracks/1XazlqB4YAtvouCmJPWXlM,1XazlqB4YAtvouCmJPWXlM,Wanna Be That Song,73,https://p.scdn.co/mp3-preview/d48c1ac6b1684169e5204e5bc3545c0791191be1?cid=452833d434b043269289f61fa9bfbf09,4,track,spotify:track:1XazlqB4YAtvouCmJPWXlM,0.114,https://api.spotify.com/v1/audio-analysis/1XazlqB4YAtvouCmJPWXlM,0.518,236227,0.686,1XazlqB4YAtvouCmJPWXlM,0.0,9,0.114,-4.911,1,0.0313,144.065,4,https://api.spotify.com/v1/tracks/1XazlqB4YAtvouCmJPWXlM,audio_features,spotify:track:1XazlqB4YAtvouCmJPWXlM,0.319
16,I'm Comin' Over,Chris Young,197306,False,https://api.spotify.com/v1/tracks/57EH1IvuQYjfvUQOGTypd4,57EH1IvuQYjfvUQOGTypd4,I'm Comin' Over,14,,1,track,spotify:track:57EH1IvuQYjfvUQOGTypd4,0.0319,https://api.spotify.com/v1/audio-analysis/57EH1IvuQYjfvUQOGTypd4,0.573,197307,0.85,57EH1IvuQYjfvUQOGTypd4,0.0,10,0.081,-3.816,1,0.0361,127.992,4,https://api.spotify.com/v1/tracks/57EH1IvuQYjfvUQOGTypd4,audio_features,spotify:track:57EH1IvuQYjfvUQOGTypd4,0.339
17,Up All Night,Kip Moore,213826,False,https://api.spotify.com/v1/tracks/5w8uDsvIX6Q2xJFUF99P60,5w8uDsvIX6Q2xJFUF99P60,Somethin' 'Bout A Truck,42,,3,track,spotify:track:5w8uDsvIX6Q2xJFUF99P60,0.0811,https://api.spotify.com/v1/audio-analysis/5w8uDsvIX6Q2xJFUF99P60,0.555,213827,0.808,5w8uDsvIX6Q2xJFUF99P60,0.0,11,0.62,-5.365,1,0.0366,175.986,4,https://api.spotify.com/v1/tracks/5w8uDsvIX6Q2xJFUF99P60,audio_features,spotify:track:5w8uDsvIX6Q2xJFUF99P60,0.821
18,Montevallo,Sam Hunt,192160,False,https://api.spotify.com/v1/tracks/3wx2kQWPn9p5UppQbNhPAk,3wx2kQWPn9p5UppQbNhPAk,Leave The Night On,72,,2,track,spotify:track:3wx2kQWPn9p5UppQbNhPAk,0.0996,https://api.spotify.com/v1/audio-analysis/3wx2kQWPn9p5UppQbNhPAk,0.516,192160,0.953,3wx2kQWPn9p5UppQbNhPAk,0.0,9,0.349,-3.828,1,0.0624,171.971,4,https://api.spotify.com/v1/tracks/3wx2kQWPn9p5UppQbNhPAk,audio_features,spotify:track:3wx2kQWPn9p5UppQbNhPAk,0.849
19,Ignite the Night,Chase Rice,213735,False,https://api.spotify.com/v1/tracks/0JCjhCdqvVQ8am5x689TL0,0JCjhCdqvVQ8am5x689TL0,Gonna Wanna Tonight,20,,8,track,spotify:track:0JCjhCdqvVQ8am5x689TL0,0.0707,https://api.spotify.com/v1/audio-analysis/0JCjhCdqvVQ8am5x689TL0,0.581,213736,0.783,0JCjhCdqvVQ8am5x689TL0,0.00014,2,0.0875,-6.667,1,0.0405,125.948,4,https://api.spotify.com/v1/tracks/0JCjhCdqvVQ8am5x689TL0,audio_features,spotify:track:0JCjhCdqvVQ8am5x689TL0,0.606
20,About To Get Real,Easton Corbin,199746,False,https://api.spotify.com/v1/tracks/6WCqjXvMxAN2yP4dzeoyhF,6WCqjXvMxAN2yP4dzeoyhF,Baby Be My Love Song,63,,5,track,spotify:track:6WCqjXvMxAN2yP4dzeoyhF,0.0677,https://api.spotify.com/v1/audio-analysis/6WCqjXvMxAN2yP4dzeoyhF,0.488,199747,0.709,6WCqjXvMxAN2yP4dzeoyhF,0.0,0,0.287,-6.063,1,0.046,168.05,4,https://api.spotify.com/v1/tracks/6WCqjXvMxAN2yP4dzeoyhF,audio_features,spotify:track:6WCqjXvMxAN2yP4dzeoyhF,0.488
